Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2015,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.97718
2016,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,1.46771
2017,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,1.50656
2018,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,1.618
2019,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,2.53807
2020,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,2.50138
2021,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,2.62384
2022,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,2.57757
2023,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,None,W_PER_CAPITA,2025-03-11T00:00:00,2023,2.53564
2000,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2001,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2002,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2003,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2004,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2005,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2006,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2007,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2008,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2009,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2010,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2011,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2012,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2013,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2014,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2015,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2016,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2017,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2018,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2019,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2020,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2021,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2022,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2023,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_BIOENERGY,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2000,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2001,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2002,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2003,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2004,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2005,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2006,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2007,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2008,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2009,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2010,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2011,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2012,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2013,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2014,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2015,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2016,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2017,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2018,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2019,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2020,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2021,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2022,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2023,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_GEOTHERMAL,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2000,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2001,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2002,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2003,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2004,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2005,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2006,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2007,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2008,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2009,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2010,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2011,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2012,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2013,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2014,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2015,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2016,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2017,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2018,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2019,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2020,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2021,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2022,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2023,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_HYDROPOWER,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2000,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2001,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2002,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2003,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2004,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2005,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2006,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2007,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2008,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
2009,A,0,Year-end value for installed capacity (watts) and mid-year for population,Renewable electricity generating capacity from IRENA's electricity capacity database. Population data from the United Nations World Population Prospects.,EG_EGY_RNEW,72,TRT_MARINE,W_PER_CAPITA,2025-03-11T00:00:00,2023,0.0
